[06:39:00] Searching for collection named: 'a - non-SSRN Screening'
[06:39:03]   Found collection key: X5MG34TK
[06:39:03] Fetching items from collection X5MG34TK...
[12:30:13]   [2740/2952] discard=1386 maybe=692 keep=662 err=0 rate=0.03/s eta=138min
[12:36:55]   [2750/2952] discard=1390 maybe=694 keep=666 err=0 rate=0.03/s eta=132min
[12:43:25]   [2760/2952] discard=1392 maybe=697 keep=671 err=0 rate=0.03/s eta=125min
[12:50:00]   [2770/2952] discard=1394 maybe=697 keep=679 err=0 rate=0.03/s eta=119min
[12:56:37]   [2780/2952] discard=1397 maybe=701 keep=682 err=0 rate=0.03/s eta=112min
[13:03:02]   [2790/2952] discard=1401 maybe=703 keep=686 err=0 rate=0.03/s eta=106min
[13:09:32]   [2800/2952] discard=1402 maybe=707 keep=691 err=0 rate=0.03/s eta=99min
[13:15:55]   [2810/2952] discard=1406 maybe=710 keep=694 err=0 rate=0.03/s eta=93min
[13:22:24]   [2820/2952] discard=1412 maybe=712 keep=696 err=0 rate=0.03/s eta=86min
[13:28:56]   [2830/2952] discard=1418 maybe=714 keep=698 err=0 rate=0.03/s eta=80min
[13:35:21]   [2840/2952] discard=1421 maybe=715 keep=704 err=0 rate=0.03/s eta=73min
[13:41:47]   [2850/2952] discard=1427 maybe=719 keep=704 err=0 rate=0.03/s eta=67min
[13:48:26]   [2860/2952] discard=1435 maybe=720 keep=705 err=0 rate=0.03/s eta=60min
[13:54:55]   [2870/2952] discard=1441 maybe=724 keep=705 err=0 rate=0.03/s eta=54min
[14:01:21]   [2880/2952] discard=1445 maybe=726 keep=709 err=0 rate=0.03/s eta=47min
[14:07:56]   [2890/2952] discard=1447 maybe=730 keep=713 err=0 rate=0.03/s eta=40min
[14:14:42]   [2900/2952] discard=1450 maybe=732 keep=718 err=0 rate=0.03/s eta=34min
[14:21:00]   [2910/2952] discard=1452 maybe=736 keep=722 err=0 rate=0.03/s eta=27min
[14:27:22]   [2920/2952] discard=1456 maybe=740 keep=724 err=0 rate=0.03/s eta=21min
[14:33:44]   [2930/2952] discard=1459 maybe=742 keep=729 err=0 rate=0.03/s eta=14min
[14:40:05]   [2940/2952] discard=1465 maybe=745 keep=730 err=0 rate=0.03/s eta=8min
[14:46:38]   [2950/2952] discard=1466 maybe=748 keep=736 err=0 rate=0.03/s eta=1min
[14:47:52] 
=== DONE ===
[14:47:52] Total processed: 2952
[14:47:52] Discarded: 1468
[14:47:52] Maybe: 748
[14:47:52] Kept: 736
[14:47:52] Errors: 0
[14:47:52] 
CSV: /home/scott/slr/non-ssrn/decisions.csv
[14:47:52] Decisions: /home/scott/slr/non-ssrn/decisions.jsonl
